candidate_id,job_id,role,candidate_skills,recruiter_skills,recruiter_priority_list,recruiter_skill_weights,experience_years
c056,j104,financial analyst,finance|security|prototyping|node,prototyping|sales|java,sales|prototyping|java,"{""sales"": 5, ""prototyping"": 4, ""java"": 3}",10
c080,j196,data scientist,teamwork|ops,crm|sales|ops|security|teamwork,teamwork|sales|crm|ops|security,"{""teamwork"": 5, ""sales"": 4, ""crm"": 3, ""ops"": 2, ""security"": 1}",9
c083,j071,customer support,node|excel,excel|teamwork|node|c,teamwork|c|excel|node,"{""teamwork"": 5, ""c"": 4, ""excel"": 3, ""node"": 2}",2
c099,j063,customer support,communication|accounting,firewall|communication|excel|embedded|accounting,firewall|excel|communication|accounting|embedded,"{""firewall"": 5, ""excel"": 4, ""communication"": 3, ""accounting"": 2, ""embedded"": 1}",12
c065,j137,embedded engineer,prototyping|sql|docker|marketing|python,docker|python,python|docker,"{""python"": 5, ""docker"": 4}",10
c137,j161,mobile developer,android|sales,sales|android,android|sales,"{""android"": 5, ""sales"": 4}",2
c189,j156,devops engineer,marketing|prototyping|android|ml|support|networking|react,support|ml,support|ml,"{""support"": 5, ""ml"": 4}",4
c109,j130,UI/UX designer,ml|marketing|security|sales,crm|linux|react,react|crm|linux,"{""react"": 5, ""crm"": 4, ""linux"": 3}",9
c189,j018,customer support,security|figma|firewall|sales|marketing|crm|linux|node,crm|security|sales|node|firewall|marketing,crm|node|firewall|marketing|sales|security,"{""crm"": 5, ""node"": 4, ""firewall"": 3, ""marketing"": 2, ""sales"": 1, ""security"": 1}",12
c181,j179,financial analyst,git|ios|c|sql|ux research,c|sql|networking|support|seo|teamwork,networking|teamwork|sql|seo|c|support,"{""networking"": 5, ""teamwork"": 4, ""sql"": 3, ""seo"": 2, ""c"": 1, ""support"": 1}",3
c145,j179,devops engineer,java|ops|firewall|ml|c|sql|networking,cloud|embedded,embedded|cloud,"{""embedded"": 5, ""cloud"": 4}",6
c139,j183,network engineer,support|networking|ml|ops|finance|prototyping|marketing|sales,android|ml|embedded|ios|figma|prototyping,prototyping|ios|android|embedded|figma|ml,"{""prototyping"": 5, ""ios"": 4, ""android"": 3, ""embedded"": 2, ""figma"": 1, ""ml"": 1}",11
c175,j028,devops engineer,prototyping|finance,prototyping|crm|ux research|finance,crm|finance|ux research|prototyping,"{""crm"": 5, ""finance"": 4, ""ux research"": 3, ""prototyping"": 2}",0
c081,j185,HR coordinator,cloud|java|networking,react|networking|java|cloud,networking|react|cloud|java,"{""networking"": 5, ""react"": 4, ""cloud"": 3, ""java"": 2}",11
c197,j194,devops engineer,node|seo|crm|ux research,seo|node|security|ux research|crm,ux research|crm|seo|security|node,"{""ux research"": 5, ""crm"": 4, ""seo"": 3, ""security"": 2, ""node"": 1}",7
c027,j196,operations associate,embedded|git,git|embedded|ux research|c|finance,git|finance|embedded|ux research|c,"{""git"": 5, ""finance"": 4, ""embedded"": 3, ""ux research"": 2, ""c"": 1}",1
c158,j031,cybersecurity analyst,react|seo|crm|python|excel|git|networking,support|node|finance|accounting|ux research,finance|accounting|ux research|support|node,"{""finance"": 5, ""accounting"": 4, ""ux research"": 3, ""support"": 2, ""node"": 1}",11
c037,j094,data analyst,node|python,node|ux research|python,ux research|python|node,"{""ux research"": 5, ""python"": 4, ""node"": 3}",1
c190,j017,software engineer,support|teamwork|prototyping|java|networking,teamwork|git|node|android|docker|ops,docker|git|node|ops|android|teamwork,"{""docker"": 5, ""git"": 4, ""node"": 3, ""ops"": 2, ""android"": 1, ""teamwork"": 1}",2
c113,j003,software engineer,communication|support|security|cloud|sales,node|java|finance|networking,networking|node|java|finance,"{""networking"": 5, ""node"": 4, ""java"": 3, ""finance"": 2}",6
c041,j144,devops engineer,sql|security|networking|sales|android|communication|ios,ios|networking|communication|security,networking|communication|security|ios,"{""networking"": 5, ""communication"": 4, ""security"": 3, ""ios"": 2}",2
c022,j168,operations associate,node|figma|react|finance|accounting|networking|teamwork|communication,figma|finance|networking|android,finance|android|networking|figma,"{""finance"": 5, ""android"": 4, ""networking"": 3, ""figma"": 2}",9
c182,j118,marketing analyst,ops|figma|cloud|react|prototyping,marketing|git|finance|linux,git|linux|marketing|finance,"{""git"": 5, ""linux"": 4, ""marketing"": 3, ""finance"": 2}",4
c155,j034,devops engineer,figma|prototyping|docker|sales|linux|accounting,prototyping|figma,prototyping|figma,"{""prototyping"": 5, ""figma"": 4}",3
c194,j028,embedded engineer,cloud|sql|seo|git|docker,react|firewall|c,react|c|firewall,"{""react"": 5, ""c"": 4, ""firewall"": 3}",9
c177,j156,HR coordinator,c|sql|firewall|support|docker,linux|networking|crm|c,linux|networking|c|crm,"{""linux"": 5, ""networking"": 4, ""c"": 3, ""crm"": 2}",0
c070,j009,data analyst,support|node|figma,c|support|ops|embedded,c|support|ops|embedded,"{""c"": 5, ""support"": 4, ""ops"": 3, ""embedded"": 2}",0
c013,j163,UI/UX designer,node|sales|android|security,git|react|java|accounting|excel,git|excel|react|accounting|java,"{""git"": 5, ""excel"": 4, ""react"": 3, ""accounting"": 2, ""java"": 1}",7
c176,j096,network engineer,ux research|docker|crm|ops|networking|excel|python|java,sales|finance|accounting|c|linux,linux|finance|sales|c|accounting,"{""linux"": 5, ""finance"": 4, ""sales"": 3, ""c"": 2, ""accounting"": 1}",2
c127,j063,marketing analyst,react|excel|ux research|firewall|android|teamwork|ios|python,embedded|react|linux|docker|android,embedded|linux|docker|android|react,"{""embedded"": 5, ""linux"": 4, ""docker"": 3, ""android"": 2, ""react"": 1}",1
c168,j100,embedded engineer,figma|git|android|crm|ops|prototyping|embedded|support,ops|support,support|ops,"{""support"": 5, ""ops"": 4}",9
c144,j095,devops engineer,communication|sales|ml|linux|embedded|docker,communication|git|linux|excel|marketing|figma,communication|marketing|git|linux|figma|excel,"{""communication"": 5, ""marketing"": 4, ""git"": 3, ""linux"": 2, ""figma"": 1, ""excel"": 1}",7
c190,j125,operations associate,excel|python|communication,embedded|ops,embedded|ops,"{""embedded"": 5, ""ops"": 4}",3
c178,j068,data scientist,networking|react,prototyping|networking|android|crm,crm|prototyping|networking|android,"{""crm"": 5, ""prototyping"": 4, ""networking"": 3, ""android"": 2}",3
c102,j035,software engineer,linux|docker|marketing|firewall|embedded|crm|seo|networking,marketing|firewall|networking|linux|ml|seo,firewall|linux|seo|networking|marketing|ml,"{""firewall"": 5, ""linux"": 4, ""seo"": 3, ""networking"": 2, ""marketing"": 1, ""ml"": 1}",5
c170,j010,embedded engineer,teamwork|firewall|java|ios|seo,communication|java|networking|security|sql,java|communication|security|networking|sql,"{""java"": 5, ""communication"": 4, ""security"": 3, ""networking"": 2, ""sql"": 1}",6
c123,j085,customer support,node|ml|communication|finance|ops|embedded|android,node|embedded|ops,embedded|ops|node,"{""embedded"": 5, ""ops"": 4, ""node"": 3}",7
c018,j145,data scientist,embedded|linux|cloud|docker|teamwork|accounting,finance|sql|ux research|crm,sql|crm|finance|ux research,"{""sql"": 5, ""crm"": 4, ""finance"": 3, ""ux research"": 2}",7
c087,j121,data analyst,ops|finance|firewall|security|sql|python|ux research|docker,support|ux research|react|figma,ux research|support|react|figma,"{""ux research"": 5, ""support"": 4, ""react"": 3, ""figma"": 2}",7
c076,j148,cybersecurity analyst,communication|linux|git|docker|accounting|ux research,ux research|accounting|crm|git,crm|accounting|git|ux research,"{""crm"": 5, ""accounting"": 4, ""git"": 3, ""ux research"": 2}",2
c182,j101,product manager,ux research|excel|ops,excel|ops|finance|ux research|prototyping,prototyping|finance|excel|ux research|ops,"{""prototyping"": 5, ""finance"": 4, ""excel"": 3, ""ux research"": 2, ""ops"": 1}",0
c030,j137,network engineer,prototyping|excel,c|cloud|docker,docker|c|cloud,"{""docker"": 5, ""c"": 4, ""cloud"": 3}",9
c025,j028,software engineer,security|git|android|docker|embedded|linux|ml|marketing,android|git,git|android,"{""git"": 5, ""android"": 4}",0
c189,j118,HR coordinator,docker|ops|excel|sales,firewall|ops,ops|firewall,"{""ops"": 5, ""firewall"": 4}",7
c043,j093,network engineer,accounting|security|teamwork|communication,accounting|communication,communication|accounting,"{""communication"": 5, ""accounting"": 4}",4
c042,j181,devops engineer,android|node|prototyping|communication,node|android|linux|communication,android|node|communication|linux,"{""android"": 5, ""node"": 4, ""communication"": 3, ""linux"": 2}",4
c083,j170,UI/UX designer,ux research|sales|react|c|marketing,figma|ux research|android|sql|ops|c,ops|ux research|c|android|sql|figma,"{""ops"": 5, ""ux research"": 4, ""c"": 3, ""android"": 2, ""sql"": 1, ""figma"": 1}",0
c078,j087,software engineer,cloud|python|figma|sql|c|linux,sales|finance|marketing|git|embedded,marketing|sales|embedded|finance|git,"{""marketing"": 5, ""sales"": 4, ""embedded"": 3, ""finance"": 2, ""git"": 1}",5
c008,j119,cybersecurity analyst,prototyping|ml,docker|git|networking,docker|networking|git,"{""docker"": 5, ""networking"": 4, ""git"": 3}",2
c180,j042,embedded engineer,finance|security,sales|security|finance,sales|security|finance,"{""sales"": 5, ""security"": 4, ""finance"": 3}",0
c158,j111,cybersecurity analyst,python|linux|sales|java,java|linux,java|linux,"{""java"": 5, ""linux"": 4}",0
c182,j004,software engineer,communication|node,communication|accounting|react|prototyping|java|node,prototyping|node|accounting|communication|react|java,"{""prototyping"": 5, ""node"": 4, ""accounting"": 3, ""communication"": 2, ""react"": 1, ""java"": 1}",8
c038,j142,marketing analyst,crm|android|seo|python|accounting,seo|linux|crm|accounting|python,seo|crm|accounting|linux|python,"{""seo"": 5, ""crm"": 4, ""accounting"": 3, ""linux"": 2, ""python"": 1}",10
c050,j098,network engineer,sql|support|react|communication,node|ux research|react|support|linux|sql,sql|support|linux|node|ux research|react,"{""sql"": 5, ""support"": 4, ""linux"": 3, ""node"": 2, ""ux research"": 1, ""react"": 1}",12
c042,j108,software engineer,accounting|node|figma|cloud|c|crm|communication|teamwork,support|cloud,cloud|support,"{""cloud"": 5, ""support"": 4}",9
c078,j012,financial analyst,java|seo,sql|react|c|excel|networking|accounting,accounting|networking|c|sql|excel|react,"{""accounting"": 5, ""networking"": 4, ""c"": 3, ""sql"": 2, ""excel"": 1, ""react"": 1}",9
c153,j155,software engineer,networking|accounting|marketing,marketing|networking,marketing|networking,"{""marketing"": 5, ""networking"": 4}",9
c084,j137,software engineer,support|marketing|excel|git|node|linux,support|git|teamwork|python|node|ux research,teamwork|node|git|python|ux research|support,"{""teamwork"": 5, ""node"": 4, ""git"": 3, ""python"": 2, ""ux research"": 1, ""support"": 1}",5
c133,j031,embedded engineer,docker|support|c|java|python,prototyping|python|c,prototyping|python|c,"{""prototyping"": 5, ""python"": 4, ""c"": 3}",8
c153,j042,customer support,ios|figma|crm|ux research|c,crm|ux research|ios|sql,crm|ux research|sql|ios,"{""crm"": 5, ""ux research"": 4, ""sql"": 3, ""ios"": 2}",12
c157,j162,financial analyst,finance|embedded|git|c|sql,finance|react|git|embedded|sql|c,git|sql|c|react|embedded|finance,"{""git"": 5, ""sql"": 4, ""c"": 3, ""react"": 2, ""embedded"": 1, ""finance"": 1}",9
c055,j106,marketing analyst,firewall|prototyping,prototyping|firewall,prototyping|firewall,"{""prototyping"": 5, ""firewall"": 4}",10
c051,j170,UI/UX designer,firewall|communication|teamwork|sql|ops,networking|ml|marketing,networking|ml|marketing,"{""networking"": 5, ""ml"": 4, ""marketing"": 3}",3
c194,j143,mobile developer,accounting|figma|git,ios|git|figma|accounting|sql,accounting|ios|sql|git|figma,"{""accounting"": 5, ""ios"": 4, ""sql"": 3, ""git"": 2, ""figma"": 1}",0
c158,j129,devops engineer,networking|security|java|ios|android,git|cloud|support|ml|excel|crm,git|cloud|crm|excel|support|ml,"{""git"": 5, ""cloud"": 4, ""crm"": 3, ""excel"": 2, ""support"": 1, ""ml"": 1}",3
c103,j127,software engineer,figma|security|c|android|teamwork|ios|python,seo|c|android|ios|teamwork|security,seo|android|ios|c|security|teamwork,"{""seo"": 5, ""android"": 4, ""ios"": 3, ""c"": 2, ""security"": 1, ""teamwork"": 1}",11
c023,j120,operations associate,embedded|android,react|linux|seo|android|node|embedded,react|seo|linux|android|node|embedded,"{""react"": 5, ""seo"": 4, ""linux"": 3, ""android"": 2, ""node"": 1, ""embedded"": 1}",5
c110,j126,financial analyst,linux|crm|accounting|embedded|android,ml|ops|ios|seo|networking|finance,finance|ios|networking|ops|seo|ml,"{""finance"": 5, ""ios"": 4, ""networking"": 3, ""ops"": 2, ""seo"": 1, ""ml"": 1}",11
c053,j192,cybersecurity analyst,ops|docker|embedded|security|networking|firewall,embedded|networking,embedded|networking,"{""embedded"": 5, ""networking"": 4}",3
c152,j047,data analyst,networking|seo|finance|prototyping,security|prototyping,prototyping|security,"{""prototyping"": 5, ""security"": 4}",8
c049,j023,marketing analyst,docker|git|communication|accounting|sql|networking|embedded|ml,ios|prototyping|security|teamwork,prototyping|teamwork|ios|security,"{""prototyping"": 5, ""teamwork"": 4, ""ios"": 3, ""security"": 2}",6
c010,j031,mobile developer,react|java,support|sql|teamwork|linux|embedded,embedded|support|linux|sql|teamwork,"{""embedded"": 5, ""support"": 4, ""linux"": 3, ""sql"": 2, ""teamwork"": 1}",2
c062,j167,embedded engineer,finance|java|communication|android|figma|teamwork|sales,communication|java|finance|ml,java|ml|communication|finance,"{""java"": 5, ""ml"": 4, ""communication"": 3, ""finance"": 2}",12
c019,j088,UI/UX designer,ops|finance|node,networking|support|prototyping|ios|excel,networking|ios|excel|prototyping|support,"{""networking"": 5, ""ios"": 4, ""excel"": 3, ""prototyping"": 2, ""support"": 1}",3
c053,j194,cybersecurity analyst,support|node|accounting|ml|c|teamwork|ops,ops|c|seo|teamwork,c|ops|seo|teamwork,"{""c"": 5, ""ops"": 4, ""seo"": 3, ""teamwork"": 2}",4
c024,j118,software engineer,security|ux research|android|linux|node|python|marketing|java,python|embedded|ux research|java,embedded|ux research|python|java,"{""embedded"": 5, ""ux research"": 4, ""python"": 3, ""java"": 2}",9
c199,j018,software engineer,sales|firewall|cloud|accounting|linux|seo,excel|accounting,excel|accounting,"{""excel"": 5, ""accounting"": 4}",5
c099,j028,financial analyst,firewall|teamwork|react,seo|embedded|c|java|prototyping,seo|embedded|c|java|prototyping,"{""seo"": 5, ""embedded"": 4, ""c"": 3, ""java"": 2, ""prototyping"": 1}",3
c013,j188,customer support,ux research|java|figma|ios|seo|teamwork,java|ios|teamwork|figma|seo|support,support|ios|java|figma|seo|teamwork,"{""support"": 5, ""ios"": 4, ""java"": 3, ""figma"": 2, ""seo"": 1, ""teamwork"": 1}",9
c147,j191,devops engineer,cloud|figma|firewall|c|ml|crm|excel,react|excel|ml,ml|react|excel,"{""ml"": 5, ""react"": 4, ""excel"": 3}",9
c193,j122,marketing analyst,support|prototyping|teamwork|python|figma|c,excel|c,c|excel,"{""c"": 5, ""excel"": 4}",2
c066,j074,devops engineer,ux research|java|ml,ios|firewall|crm|docker,crm|firewall|docker|ios,"{""crm"": 5, ""firewall"": 4, ""docker"": 3, ""ios"": 2}",4
c069,j006,product manager,embedded|java|teamwork|accounting|finance|marketing,java|sql|node|docker|linux|communication,sql|linux|docker|java|communication|node,"{""sql"": 5, ""linux"": 4, ""docker"": 3, ""java"": 2, ""communication"": 1, ""node"": 1}",3
c085,j187,mobile developer,android|sql|c|support,sql|c|support|android|ml,c|sql|android|ml|support,"{""c"": 5, ""sql"": 4, ""android"": 3, ""ml"": 2, ""support"": 1}",8
c185,j043,cybersecurity analyst,node|ux research|figma|sql|prototyping|cloud,prototyping|figma|sql,sql|figma|prototyping,"{""sql"": 5, ""figma"": 4, ""prototyping"": 3}",8
c187,j168,customer support,android|ml|marketing|cloud|support|crm|sales|finance,ml|finance|support,ml|support|finance,"{""ml"": 5, ""support"": 4, ""finance"": 3}",3
c095,j152,software engineer,seo|ops|embedded|excel,seo|embedded|excel|ops|marketing,ops|embedded|marketing|seo|excel,"{""ops"": 5, ""embedded"": 4, ""marketing"": 3, ""seo"": 2, ""excel"": 1}",8
c181,j151,HR coordinator,cloud|react|seo|teamwork|security|accounting,teamwork|linux|excel|seo|git|react,teamwork|react|seo|excel|git|linux,"{""teamwork"": 5, ""react"": 4, ""seo"": 3, ""excel"": 2, ""git"": 1, ""linux"": 1}",8
c024,j056,operations associate,ops|teamwork|firewall|c|support|ios|react|git,ux research|ops|c|ios|support,ios|ops|ux research|support|c,"{""ios"": 5, ""ops"": 4, ""ux research"": 3, ""support"": 2, ""c"": 1}",5
c011,j085,cybersecurity analyst,teamwork|ux research|embedded|android,support|excel|crm|seo|ops|security,excel|crm|ops|seo|support|security,"{""excel"": 5, ""crm"": 4, ""ops"": 3, ""seo"": 2, ""support"": 1, ""security"": 1}",8
c053,j079,product manager,security|ops|c|android|ml|embedded|firewall|sales,ml|android,ml|android,"{""ml"": 5, ""android"": 4}",7
c013,j049,financial analyst,security|android|embedded,embedded|android,android|embedded,"{""android"": 5, ""embedded"": 4}",11
